"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long","temp","precipitation","cluster","occurence"
"2289",228577,228576,"LARCENY-NON VEHICLE",112281555,"08/16/2011","1275 CAROLINE ST NE",609,"Edgewood","O",33.75674,-84.34619,26.1166666666667,0,9,587
"2290",29645,29644,"BURGLARY-RESIDENCE",103232464,"11/19/2010","448 W ONTARIO AVE SW",404,"Westview","T",33.74305,-84.43943,10.0625,0,3,1868
"2291",13181,13180,"LARCENY-FROM VEHICLE",142891606,"10/16/2014","547 SYDNEY ST SE",605,"Grant Park","W",33.74128,-84.36926,16.0458333333333,0,1,1118
"2292",230373,230372,"LARCENY-NON VEHICLE",122431607,"08/30/2012","421 CONNELL AVE SW",309,"Perkerson","X",33.68357,-84.40334,24.2916666666667,3.3,2,1151
"2293",17867,17866,"LARCENY-NON VEHICLE",162982674,"10/24/2016","333 PINE ST NE",603,"Old Fourth Ward","M",33.76744,-84.37649,18.0666666666667,0,1,1118
"2294",255391,255390,"AUTO THEFT",122581262,"09/14/2012","784 PONCE DE LEON PL NE",601,"Virginia Highland","F",33.77602,-84.3638,21.6125,0.4,1,1118
"2295",165466,165465,"LARCENY-FROM VEHICLE",141330831,"05/13/2014","663 DELMAR AVE",605,"Buckhead Forest","B",33.84999,-84.37785,22.9833333333333,0,4,966
"2296",25496,25495,"LARCENY-FROM VEHICLE",100040737,"01/04/2010","811 VEDADO WAY",506,"Midtown","E",33.77677,-84.37135,-3.925,0,1,1118
"2297",11956,11955,"LARCENY-NON VEHICLE",143032645,"10/30/2014","265 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.76158,-84.38496,13.3583333333333,0,8,1609
"2298",212917,212916,"BURGLARY-RESIDENCE",142001742,"07/19/2014","848 RIDGE AVE NW",109,"Center Hill","J",33.77815,-84.46853,21.9708333333333,28.9,6,1164
"2299",242885,242884,"LARCENY-FROM VEHICLE",162312142,"08/18/2016","912 MARTIN L KING JR DR SW",101,"Atlanta University Center","T",33.75427,-84.41723,27.0833333333333,3.5,3,1868
"2300",20169,20168,"LARCENY-NON VEHICLE",93020996,"10/29/2009","3535 PEACHTREE RD",210,"Lenox","B",33.85182,-84.3595,15.5416666666667,0,4,966
"2301",239092,239091,"LARCENY-NON VEHICLE",152411136,"08/29/2015","1068 WESTSHIRE ST.",501,"Home Park","E",33.78385,-84.39686,23.975,1.1,8,1609
"2302",152524,152523,"BURGLARY-RESIDENCE",101442244,"05/24/2010","305 PROSPECT PL NE",603,"Old Fourth Ward","M",33.7627,-84.36889,23.575,0.3,1,1118
"2303",70249,70248,"BURGLARY-RESIDENCE",113472129,"12/13/2011","668 KENNOLIA DR SW",404,"Westwood Terrace","I",33.73696,-84.44861,10.2208333333333,0,3,1868
"2304",14061,14060,"LARCENY-FROM VEHICLE",142801801,"10/07/2014","2799 PIEDMONT RD",211,"Peachtree Park","B",33.83047,-84.36763,20.5041666666667,0,4,966
"2305",12580,12579,"LARCENY-FROM VEHICLE",142961262,"10/23/2014","2609 BROOKWOOD DR NE",206,"Peachtree Heights East","B",33.82598,-84.38044,12.6416666666667,0,4,966
"2306",123651,123650,"LARCENY-NON VEHICLE",150811769,"03/22/2015","1371 MARKET ST NW (DILLARD'S)",501,"Atlantic Station","E",33.7921,-84.39466,13.7416666666667,15.2,8,1609
"2307",39574,39573,"BURGLARY-RESIDENCE",133061460,"11/02/2013","980 SPAIN PL NW",106,"Bankhead","K",33.77214,-84.41922,14.775,0,8,1609
"2308",238506,238505,"AGG ASSAULT",142173087,"08/05/2014","305 PETERS ST SW",507,"Castleberry Hill","M",33.74656,-84.40282,25.4041666666667,0,3,1868
"2309",93013,93012,"BURGLARY-RESIDENCE",100420918,"02/11/2010","87 HARWELL RD NW",111,"","I",33.75505,-84.49259,0.695833333333334,0,6,1164
"2310",235507,235506,"LARCENY-NON VEHICLE",132190406,"08/07/2013","548 NORTHSIDE DR NW",103,"English Avenue","L",33.7697,-84.40508,25.2916666666667,5.1,8,1609
"2311",13724,13723,"LARCENY-NON VEHICLE",142830357,"10/10/2014","455 SPRINGSIDE DR SE",312,"Orchard Knob","Z",33.67606,-84.37498,24.05,0,2,1151
"2312",108403,108402,"LARCENY-FROM VEHICLE",90530335,"02/22/2009","1944 PIEDMONT CIR NE",212,"Piedmont Heights","F",33.81165,-84.36787,5.35416666666667,0.5,4,966
"2313",187551,187550,"ROBBERY-PEDESTRIAN",141780370,"06/27/2014","1719 JASMINE CIR NW",110,"West Highlands","G",33.79246,-84.44762,24.0833333333333,3.8,7,688
"2314",159347,159346,"AGG ASSAULT",121392792,"05/18/2012","371 BROOKS AVE SW",405,"Florida Heights","I",33.74563,-84.45907,20.7291666666667,0.6,6,1164
"2315",19035,19034,"LARCENY-FROM VEHICLE",162841138,"10/10/2016","16 JEFFERSON HILL PL NE",209,"East Chastain Park","B",33.87093,-84.38306,18.25,0,4,966
"2316",57477,57476,"ROBBERY-PEDESTRIAN",150032822,"01/03/2015","1215 EUCLID AVE NE",608,"Candler Park","N",33.76622,-84.34804,9.43333333333333,1.9,1,1118
"2317",113597,113596,"LARCENY-NON VEHICLE",110860630,"03/27/2011","700 GREYSTONE PARK NE",213,"Morningside/Lenox Park","F",33.8008,-84.36442,14.5333333333333,28.7,4,966
"2318",203869,203868,"LARCENY-NON VEHICLE",111981017,"07/17/2011","223 BARFIELD AVE SW",405,"Florida Heights","I",33.74971,-84.46199,24.7958333333333,0,6,1164
"2319",42071,42070,"AGG ASSAULT",143092266,"11/05/2014","2591 ETHERIDGE DR NW",113,"Carey Park","G",33.7881,-84.47292,14.425,0,6,1164
"2320",260998,260997,"BURGLARY-NONRES",142570785,"09/14/2014","1506 HOWELL MILL RD NW",207,"Berkeley Park","D",33.79593,-84.41609,23.1,2,7,688
"2321",135997,135996,"BURGLARY-RESIDENCE",110952009,"04/05/2011","2065 MARTIN L KING JR DR NW",108,"","I",33.75,-84.45438,13.0916666666667,17.3,6,1164
"2322",205104,205103,"LARCENY-FROM VEHICLE",111872664,"07/06/2011","PHARR RD NE / BAGLEY ST NE",206,"Garden Hills","B",33.83702,-84.3741,24.775,9,4,966
"2323",66503,66502,"BURGLARY-RESIDENCE",103551170,"12/21/2010","255 FAIRBURN RD NW",111,"Adamsville","H",33.76194,-84.50316,5.94583333333333,0.8,6,1164
"2324",51084,51083,"LARCENY-NON VEHICLE",130180888,"01/18/2013","1068 BIRCH ST SW",306,"Sylvan Hills","X",33.70523,-84.42327,4.20833333333333,1.3,3,1868
"2325",69243,69242,"BURGLARY-RESIDENCE",113581598,"12/24/2011","900 NEW TOWN CIR SE",308,"Thomasville Heights","Z",33.70848,-84.35942,8.1125,0,2,1151
"2326",49655,49654,"BURGLARY-RESIDENCE",120031829,"01/03/2012","768 E CONFEDERATE AVE SE",607,"Ormewood Park","W",33.72733,-84.36174,-1.0625,0,1,1118
"2327",183355,183354,"BURGLARY-RESIDENCE",121631405,"06/11/2012","1459 COPELAND AVE SW",402,"West End","T",33.73624,-84.43533,21.0333333333333,32.9,3,1868
"2328",166971,166970,"LARCENY-FROM VEHICLE",151461673,"05/26/2015","1280 W PEACHTREE ST NW",502,"Midtown","E",33.78971,-84.38812,22.225,34.2,8,1609
"2329",152638,152637,"BURGLARY-NONRES",101420604,"05/22/2010","387 JOSEPH E LOWERY BLVD SW",104,"Harris Chiles","T",33.74465,-84.41764,22.4625,2,3,1868
"2330",195266,195265,"BURGLARY-RESIDENCE",91811452,"06/30/2009","1508 HARDEE ST NE",609,"Edgewood","O",33.75556,-84.33821,26.1333333333333,0,9,587
"2331",266959,266958,"AGG ASSAULT",162510224,"09/07/2016","809 MAGNOLIA WAY NW",102,"Vine City","L",33.75823,-84.41411,26.6416666666667,0,3,1868
"2332",269592,269591,"AUTO THEFT",92531967,"09/10/2009","2841 GREENBRIAR PKWY SW @GREENBRIAR MALL",411,"Greenbriar","R",33.68845,-84.49328,22.025,0.9,5,849
"2333",149696,149695,"AUTO THEFT",91100688,"04/20/2009","2220 BOLTON RD NW",204,"Bolton","D",33.81625,-84.4426,16.0083333333333,2.9,7,688
"2334",231354,231353,"LARCENY-NON VEHICLE",122331994,"08/20/2012","2051 DELANO DR NE",610,"Kirkwood","O",33.75522,-84.3206,23.0416666666667,0,9,587
"2335",10347,10346,"ROBBERY-PEDESTRIAN",132911021,"10/18/2013","870 HOLLYWOOD RD NW",109,"Grove Park","J",33.77851,-84.45421,16.2166666666667,0,6,1164
"2336",137938,137937,"LARCENY-FROM VEHICLE",121040967,"04/13/2012","3088 PIEDMONT RD NE",206,"Buckhead Village","B",33.83971,-84.36983,15.1458333333333,0,4,966
"2337",197157,197156,"BURGLARY-RESIDENCE",91650232,"06/14/2009","126 FAIRBURN RD SW",407,"Adamsville","H",33.75322,-84.50525,24.8166666666667,0,6,1164
"2338",98024,98023,"AUTO THEFT",130580967,"02/27/2013","2001 SYLVAN RD SW",306,"Sylvan Hills","X",33.69981,-84.4184,8.175,0,2,1151
"2339",159615,159614,"LARCENY-NON VEHICLE",121371924,"05/16/2012","950 W PEACHTREE ST NW",503,"Midtown","E",33.7805,-84.38752,21.2458333333333,0,8,1609
"2340",156995,156994,"BURGLARY-RESIDENCE",111300572,"05/10/2011","427 ELM STREET",103,"English Avenue","L",33.76633,-84.40854,25.2208333333333,0,8,1609
"2341",12737,12736,"BURGLARY-RESIDENCE",142940957,"10/21/2014","755 E MORNINGSIDE DR NE",213,"Morningside/Lenox Park","F",33.79885,-84.3626,15.9541666666667,0,8,1609
"2342",64090,64089,"LARCENY-FROM VEHICLE",93180890,"11/14/2009","2001 SYLVAN RD SW",306,"Sylvan Hills","X",33.69981,-84.4184,13.6625,0,2,1151
"2343",104690,104689,"LARCENY-FROM VEHICLE",160503530,"02/19/2016","3101 PIEDMONT RD NE",211,"Peachtree Park","B",33.84075,-84.36979,8.475,0,4,966
"2344",61734,61733,"LARCENY-NON VEHICLE",170081104,"01/08/2017","1585 EZRA CHURCH DR NW",105,"West Lake","J",33.75781,-84.43957,-5.1625,0,3,1868
"2345",74588,74587,"LARCENY-NON VEHICLE",133620410,"12/28/2013","1700 MONROE DR NE",213,"Piedmont Heights","F",33.80052,-84.37307,4.68333333333333,7.3,8,1609
"2346",142485,142484,"LARCENY-NON VEHICLE",141110856,"04/21/2014","10 10TH ST NE",503,"Midtown","E",33.78156,-84.38712,14.6583333333333,0,8,1609
"2347",207791,207790,"AUTO THEFT",121921897,"07/10/2012","689 BOULEVARD NE",603,"Old Fourth Ward","M",33.77351,-84.37049,27.3125,7.2,1,1118
"2348",119619,119618,"AGG ASSAULT",130731225,"03/14/2013","73 PEACHTREE ST SW",511,"Downtown","M",33.75655,-84.38819,4.06666666666667,0,8,1609
"2349",12246,12245,"LARCENY-FROM VEHICLE",143002983,"10/27/2014","244 WALKER ST SW",507,"Castleberry Hill","M",33.74802,-84.40227,19.2833333333333,0,3,1868
"2350",253692,253691,"LARCENY-NON VEHICLE",112461563,"09/03/2011","931 BLACK OAK DR SE",612,"East Atlanta","W",33.72885,-84.33495,29.3,0,9,587
"2351",268630,268629,"LARCENY-FROM VEHICLE",92630161,"09/20/2009","1264 PORTLAND AVE SE",612,"East Atlanta","W",33.73924,-84.34617,21.5875,14.6,9,587
"2352",180527,180526,"BURGLARY-RESIDENCE",111601684,"06/09/2011","202 HARWELL PL NW",112,"Collier Heights","I",33.78066,-84.49402,29.4458333333333,0.2,6,1164
"2353",200324,200323,"ROBBERY-RESIDENCE",102000895,"07/19/2010","2503 MOBLEY CT SE",310,"Browns Mill Park","Z",33.68565,-84.38143,27.1041666666667,0.2,2,1151
"2354",106196,106195,"AUTO THEFT",170560812,"02/25/2017","186 NORTHSIDE DR SW ",507,"Castleberry Hill","M",33.74952,-84.40352,15.6333333333333,1,3,1868
"2355",175022,175021,"BURGLARY-RESIDENCE",91210863,"05/01/2009","1620 HOLLYWOOD RD",113,"Scotts Crossing","G",33.79988,-84.47023,20.6291666666667,1.4,6,1164
"2356",242832,242831,"LARCENY-FROM VEHICLE",162310245,"08/18/2016","3180 PEACHTREE RD NE",208,"Buckhead Forest","B",33.84183,-84.3759,27.0833333333333,3.5,4,966
"2357",104412,104411,"AGG ASSAULT",160541289,"02/23/2016","BUFORD HIGHWAY CONN NE / PEACHTREE ST NE",502,"Midtown","E",33.79802,-84.39049,13.6916666666667,21.5,8,1609
"2358",134396,134395,"BURGLARY-RESIDENCE",111102212,"04/20/2011","2803 ALPINE RD NE",206,"Garden Hills","B",33.8314,-84.36959,21.1833333333333,1.3,4,966
"2359",142354,142353,"LARCENY-FROM VEHICLE",141121930,"04/22/2014","881 PEACHTREE ST NE",505,"Midtown","E",33.77866,-84.38386,16.6,3.5,8,1609
"2360",168595,168594,"BURGLARY-RESIDENCE",151270380,"05/07/2015","1005 BALDWIN ST SW",104,"Ashview Heights","T",33.74647,-84.42057,20.4583333333333,0,3,1868
"2361",187008,187007,"BURGLARY-RESIDENCE",131542672,"06/03/2013","542 CITYVIEW CT NE",603,"Old Fourth Ward","M",33.77083,-84.3785,23.1458333333333,1,8,1609
"2362",21828,21827,"LARCENY-FROM VEHICLE",92861760,"10/13/2009","ROSWELL RD NE / PEACHTREE RD NE",206,"Buckhead Village","B",33.83952,-84.37972,16.8791666666667,0.3,4,966
"2363",209582,209581,"LARCENY-FROM VEHICLE",132040980,"07/23/2013","635 CHARLOTTE PL NW",107,"Grove Park","J",33.77248,-84.45038,23.6125,2.6,6,1164
"2364",30302,30301,"LARCENY-FROM VEHICLE",103181815,"11/14/2010","CONE ST NW / LUCKIE ST NW",508,"Downtown","M",33.75786,-84.39012,11.5583333333333,0,8,1609
"2365",36919,36918,"LARCENY-FROM VEHICLE",123102305,"11/05/2012","832 N HIGHLAND AVE NE",601,"Virginia Highland","F",33.77723,-84.35285,12.2041666666667,0,1,1118
"2366",57209,57208,"LARCENY-FROM VEHICLE",150061164,"01/06/2015","3325 IVANHOE DR NW",202,"West Paces Ferry/Northside","A",33.84443,-84.40995,3.25833333333333,0,7,688
"2367",52138,52137,"AUTO THEFT",130070348,"01/07/2013","2800 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75431,-84.4793,5.00416666666667,0,6,1164
"2368",9641,9640,"BURGLARY-RESIDENCE",133001786,"10/27/2013","410 CHAPPELL RD NW",107,"Grove Park","J",33.7663,-84.43266,12.0291666666667,0,3,1868
"2369",172849,172848,"BURGLARY-RESIDENCE",91421742,"05/22/2009","434 MCAFEE ST NW",504,"Downtown","M",33.76574,-84.39468,19.3833333333333,1.7,8,1609
"2370",11869,11868,"LARCENY-FROM VEHICLE",143040474,"10/31/2014","250 PHARR RD",206,"Garden Hills","B",33.83705,-84.38143,11.825,0.2,4,966
"2371",154059,154058,"BURGLARY-NONRES",101291061,"05/09/2010","361 PEARL ST SE",606,"Grant Park","W",33.74474,-84.36278,15.8583333333333,0,1,1118
"2372",110392,110391,"BURGLARY-RESIDENCE",90321394,"02/01/2009","1583 MAY AVE SE",612,"East Atlanta","W",33.73875,-84.33585,5.04166666666667,0,9,587
"2373",17738,17737,"LARCENY-NON VEHICLE",162991694,"10/25/2016","2034 METROPOLITAN PKWY SW",306,"Sylvan Hills","X",33.69873,-84.40798,18.2291666666667,0,2,1151
"2374",150524,150523,"BURGLARY-RESIDENCE",91021167,"04/12/2009","1040 GARIBALDI ST SW",302,"Pittsburgh","V",33.72647,-84.399,13.0708333333333,0,3,1868
"2375",259230,259229,"AUTO THEFT",132472419,"09/04/2013","2095 METROPOLITAN PKWY",310,"Sylvan Hills","X",33.69753,-84.4084,24.2583333333333,0,2,1151
"2376",234260,234259,"LARCENY-FROM VEHICLE",132330305,"08/21/2013","2841 GREENBRIAR PKWY SW",411,"Greenbriar","R",33.68845,-84.49328,22.6875,0.8,5,849
"2377",198837,198836,"LARCENY-FROM VEHICLE",91520679,"06/01/2009","545 E. PACES FERRY RD NE",206,"Buckhead Village","B",33.83842,-84.36979,23.0708333333333,0,4,966
"2378",244371,244370,"LARCENY-NON VEHICLE",162142108,"08/01/2016","825 WARNER ST",301,"Oakland City","S",33.72459,-84.41524,26.5958333333333,2.3,3,1868
"2379",31564,31563,"AGG ASSAULT",103052319,"11/01/2010","CYPRESS ST NE / 7TH ST NE",505,"Midtown","E",33.77863,-84.38576,13.9875,0,8,1609
"2380",108409,108408,"BURGLARY-RESIDENCE",90530405,"02/22/2009","1017 WESTVIEW DR SW",104,"Ashview Heights","T",33.74771,-84.42066,5.3625,0.6,3,1868
"2381",251269,251268,"ROBBERY-PEDESTRIAN",112700235,"09/27/2011","595 PIEDMONT AVE NE",603,"Old Fourth Ward","M",33.77067,-84.38023,22.9541666666667,0.4,8,1609
"2382",158639,158638,"LARCENY-NON VEHICLE",121471378,"05/26/2012","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,26.5083333333333,0,7,688
"2383",253772,253771,"AUTO THEFT",112451387,"09/02/2011","2125 JOSEPH E BOONE BLVD NW",108,"Center Hill","J",33.76479,-84.4579,29.2583333333333,0,6,1164
"2384",169237,169236,"LARCENY-FROM VEHICLE",161521665,"05/31/2016","126 BAKER ST NE",509,"Downtown","M",33.76255,-84.38328,25.4125,0,8,1609
"2385",84140,84139,"BURGLARY-RESIDENCE",163441497,"12/09/2016","2470 CAMELLIA LANE",211,"Lindbergh/Morosgo","B",33.82346,-84.37123,1.93333333333333,0,4,966
"2386",51705,51704,"LARCENY-NON VEHICLE",130128040,"01/12/2013","8700 SPINE RD ",703,"","",33.64085,-84.43915,17.4291666666667,0.1,2,1151
"2387",110388,110387,"AUTO THEFT",90321324,"02/01/2009","3527 ADKINS RD NW",114,"Fairburn Heights","H",33.77239,-84.5056,5.3,0,6,1164
"2388",142458,142457,"LARCENY-FROM VEHICLE",141112829,"04/21/2014","1860 PEACHTREE RD NW",207,"Ardmore","E",33.80586,-84.39439,14.7583333333333,0,7,688
"2389",170650,170649,"LARCENY-NON VEHICLE",161352346,"05/14/2016","150 MILTON AVE",304,"Chosewood Park","Y",33.72147,-84.38306,20.1375,0,2,1151
"2390",238055,238054,"BURGLARY-RESIDENCE",142221155,"08/10/2014","1386 ATHENS AVE SW",301,"Capitol View","X",33.717,-84.40868,24.4125,16.7,3,1868
"2391",139423,139422,"LARCENY-FROM VEHICLE",131160914,"04/26/2013","855 PEACHTREE ST NE",505,"Midtown","E",33.77798,-84.38389,14.1208333333333,0,8,1609
"2392",232635,232634,"AGG ASSAULT",122202896,"08/07/2012","289 W LAKE AVE NW",105,"West Lake","J",33.76307,-84.44077,24.1833333333333,16.7,3,1868
"2393",50108,50107,"AUTO THEFT",130291585,"01/29/2013","609 VIRGINIA AVE NE",601,"Virginia Highland","F",33.78138,-84.36691,13.8375,0,1,1118
"2394",208546,208545,"BURGLARY-RESIDENCE",121842649,"07/03/2012","995 CASCADE AVE SW",404,"Cascade Avenue/Road","S",33.72825,-84.44338,29.6583333333333,1.1,3,1868
"2395",61797,61796,"LARCENY-NON VEHICLE",170070990,"01/07/2017","116 HILLSIDE AVE SE",307,"Lakewood Heights","Y",33.70427,-84.38444,-3.77916666666667,10.4,2,1151
"2396",103508,103507,"LARCENY-NON VEHICLE",150381291,"02/07/2015","1517 WOODLAND CIR SE",607,"Custer/McDonough/Guice","W",33.71319,-84.35141,5.12916666666667,0,9,587
"2397",132124,132123,"BURGLARY-RESIDENCE",101031088,"04/13/2010","1194 OAKLAND LN SW",403,"Oakland City","S",33.71941,-84.42715,17.7583333333333,0,3,1868
"2398",162068,162067,"LARCENY-NON VEHICLE",131401255,"05/20/2013","2367 PEACHTREE RD NE",211,"Peachtree Hills","B",33.81915,-84.38851,21.7,0.4,4,966
"2399",12676,12675,"BURGLARY-RESIDENCE",142951300,"10/22/2014","1951 SANDCREEK DR",412,"Sandlewood Estates","P",33.70572,-84.54485,14.1208333333333,0,5,849
"2400",5800,5799,"AUTO THEFT",112802466,"10/07/2011","2125 JOSEPH E BOONE BLVD NW",108,"Center Hill","J",33.76479,-84.4579,19.8,0,6,1164
"2401",269839,269838,"AUTO THEFT",92510107,"09/08/2009","4TH ST NE / JUNIPER ST NE",505,"Midtown","E",33.77482,-84.38308,24.1458333333333,0,8,1609
"2402",254331,254330,"LARCENY-FROM VEHICLE",122701052,"09/26/2012","510 OAKDALE RD NE",608,"Candler Park","N",33.76818,-84.3418,21.9333333333333,0,9,587
"2403",262187,262186,"LARCENY-NON VEHICLE",142440797,"09/01/2014","80 JESSE HILL JR DR",510,"Downtown","M",33.75554,-84.38025,27.1416666666667,1.9,1,1118
"2404",217414,217413,"LARCENY-FROM VEHICLE",162130348,"07/31/2016","862 MARTIN L KING JR DR SW",101,"Atlanta University Center","T",33.75462,-84.41596,27.1666666666667,5.4,3,1868
"2405",32805,32804,"AUTO THEFT",113220547,"11/18/2011","1871 PLAZA LN SW",410,"Campbellton Road","R",33.70518,-84.45336,6.3,0,5,849
"2406",230279,230278,"BURGLARY-RESIDENCE",122442299,"08/31/2012","792 DILL AVE SW",301,"Capitol View","X",33.71801,-84.41377,25.275,0.4,3,1868
"2407",232510,232509,"LARCENY-FROM VEHICLE",122210915,"08/08/2012","4539 DORAL DR SW",413,"Fairway Acres","P",33.68821,-84.53647,25.5208333333333,0.4,5,849
"2408",205248,205247,"LARCENY-FROM VEHICLE",111850603,"07/04/2011","651 GAYLES CT SE",313,"South River Gardens","Z",33.67123,-84.36675,27.9,8.6,2,1151
"2409",24687,24686,"LARCENY-NON VEHICLE",100132011,"01/13/2010","765 MCDANIEL ST SW",302,"Pittsburgh","V",33.73396,-84.40177,-0.329166666666667,0,3,1868
"2410",191762,191761,"BURGLARY-RESIDENCE",151632006,"06/12/2015","1308 NORTHWEST DR NW",113,"Monroe Heights","G",33.79125,-84.48075,24.1791666666667,1.1,6,1164
"2411",113432,113431,"LARCENY-FROM VEHICLE",110880635,"03/29/2011","2125 JOSEPH E. BOONE BOULEVARD NW ",108,"Center Hill","J",33.76479,-84.4579,8.60833333333333,0.2,6,1164
"2412",151658,151657,"AUTO THEFT",90912406,"04/01/2009","1385 EPWORTH ST SW",403,"Venetian Hills","S",33.71728,-84.4311,15.725,7.4,3,1868
"2413",190086,190085,"LARCENY-FROM VEHICLE",151812679,"06/30/2015","2399 PARKLAND DR",211,"Lindbergh/Morosgo","B",33.8201,-84.36481,25.1833333333333,5.2,4,966
"2414",79729,79728,"LARCENY-NON VEHICLE",143361480,"12/02/2014","2525 PIEDMONT RD NE ",211,"Lindbergh/Morosgo","B",33.824,-84.36521,13.6083333333333,0,4,966
"2415",265825,265824,"BURGLARY-RESIDENCE",162632191,"09/19/2016","3478 THOMPSON DR NW",111,"Adamsville","H",33.7615,-84.50152,24.7625,1.9,6,1164
"2416",230128,230127,"LARCENY-FROM VEHICLE",112131281,"08/01/2011","3262 SAVILLE ST SW",414,"Princeton Lakes","P",33.66379,-84.51727,28.6833333333333,0.7,5,849
"2417",145778,145777,"LARCENY-FROM VEHICLE",150980531,"04/08/2015","655 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76094,-84.36599,21.0666666666667,0,1,1118
"2418",267674,267673,"LARCENY-NON VEHICLE",92731143,"09/30/2009","569 MARTIN L KING JR DR NW",102,"Vine City","L",33.75501,-84.40598,15.2333333333333,0,3,1868
"2419",9384,9383,"AGG ASSAULT",133032701,"10/30/2013","2423 MARTIN L KING JR DR NW",108,"Florida Heights","I",33.75183,-84.46623,17.9666666666667,0,6,1164
"2420",34874,34873,"LARCENY-FROM VEHICLE",123320692,"11/27/2012","438 SEMINOLE AVE NE",602,"Inman Park","N",33.76581,-84.35005,10.2416666666667,4.2,1,1118
"2421",109399,109398,"BURGLARY-RESIDENCE",90420792,"02/11/2009","2295 CORONET WAY NW",201,"","C",33.81809,-84.44698,13.9583333333333,1.6,7,688
"2422",264735,264734,"LARCENY-NON VEHICLE",152462910,"09/03/2015","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,26.1833333333333,0,7,688
"2423",118850,118849,"BURGLARY-NONRES",130830355,"03/24/2013","3788 ROSWELL RD NE",209,"East Chastain Park","B",33.85782,-84.38159,9.32916666666667,28.8,4,966
"2424",88447,88446,"LARCENY-FROM VEHICLE",90300978,"01/30/2009","HOWARD ST SE / BIXBY ST SE",610,"Kirkwood","O",33.74938,-84.32326,2.94166666666667,0,9,587
"2425",192153,192152,"AGG ASSAULT",151591624,"06/08/2015","1301 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.76362,-84.43041,25.2958333333333,0.3,3,1868
"2426",11731,11730,"LARCENY-NON VEHICLE",132750867,"10/02/2013","560 BOULEVARD SE",605,"Grant Park","W",33.7391,-84.36792,20.8958333333333,0,1,1118
"2427",46706,46705,"AGG ASSAULT",163102858,"11/05/2016","299  N HIGHLAND AVE NE",602,"Inman Park","N",33.76198,-84.35846,16.8791666666667,0,1,1118
"2428",167683,167682,"LARCENY-FROM VEHICLE",151380687,"05/18/2015","3582 OAKSHIRE WAY SE",313,"South River Gardens","Z",33.65734,-84.35091,23.5791666666667,2.4,2,1151
"2429",28092,28091,"LARCENY-NON VEHICLE",110051078,"01/05/2011","2255 LENOX RD NE",213,"Lindridge/Martin Manor","F",33.81631,-84.35188,4.5375,3.9,4,966
"2430",216037,216036,"ROBBERY-COMMERCIAL",151973143,"07/16/2015","3030 HEADLAND DR SW",411,"Greenbriar","R",33.68841,-84.48742,27.3583333333333,0,5,849
"2431",42835,42834,"LARCENY-NON VEHICLE",153311206,"11/27/2015","2328 CAMPBELLTON RD SW",410,"Campbellton Road","R",33.70439,-84.4634,13.5291666666667,0,5,849
"2432",231075,231074,"LARCENY-NON VEHICLE",122362396,"08/23/2012","824 MITCHELL ST",101,"Atlanta University Center","T",33.75324,-84.4145,23.4875,0.1,3,1868
"2433",110869,110868,"ROBBERY-PEDESTRIAN",100861393,"03/27/2010","1270 CAROLINE ST NE",609,"Edgewood","O",33.75859,-84.3473,9.73333333333333,0,9,587
"2434",252031,252030,"BURGLARY-RESIDENCE",112631757,"09/20/2011","310 SPRINGSIDE DR SE",312,"Rosedale Heights","Z",33.67793,-84.37993,20.7375,3.6,2,1151
"2435",253279,253278,"AUTO THEFT",112501459,"09/07/2011","438 MCAFEE ST NW",504,"Downtown","M",33.76576,-84.39468,16.6625,0,8,1609
"2436",259317,259316,"LARCENY-FROM VEHICLE",132461792,"09/03/2013","433 PEEPLES ST SW",104,"Harris Chiles","T",33.74329,-84.42156,24.3458333333333,4.2,3,1868
"2437",150806,150805,"BURGLARY-RESIDENCE",90991364,"04/09/2009","3127 LENOX RD",210,"Pine Hills","B",33.84067,-84.35729,14.0041666666667,0,4,966
"2438",80718,80717,"LARCENY-FROM VEHICLE",153540764,"12/20/2015","11 PEYTON PL SW",405,"Harland Terrace","I",33.7537,-84.47679,4.54166666666667,0,6,1164
"2439",51382,51381,"LARCENY-FROM VEHICLE",130152127,"01/15/2013","1530 DEKALB AVE NE",608,"Candler Park","N",33.76282,-84.33754,12.9083333333333,4.9,9,587
"2440",236222,236221,"LARCENY-FROM VEHICLE",142432710,"08/31/2014","1732 PRYOR RD SW ",307,"Betmar LaVilla","Y",33.70782,-84.39597,26.65,0.8,2,1151
"2441",224681,224680,"LARCENY-FROM VEHICLE",102332193,"08/21/2010","2509 HOOD AVE NW",109,"Center Hill","J",33.77305,-84.46904,25.8,3.6,6,1164
"2442",79105,79104,"LARCENY-FROM VEHICLE",143421478,"12/08/2014","1054 GRANT TER SE",304,"Peoplestown","V",33.72545,-84.37953,6.675,0,1,1118
"2443",83269,83268,"AUTO THEFT",163541391,"12/19/2016","3410 ALEXANDER RD NE",209,"North Buckhead","B",33.85367,-84.36647,3.875,2.5,4,966
